"","adm1_en","adm1_code","adm2_en","adm2_code","district_PSLM","district_PSLM_num","variable","value"
"839","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"walk_police","0"
"840","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"walk_police","0"
"841","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"walk_police","0"
"842","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"walk_police","0"
"843","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"walk_police","0"
"844","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"walk_police","0"
"845","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"walk_police","0"
"846","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"walk_police","1.28922586079458"
"847","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"walk_police","0"
"848","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"walk_police","0"
"849","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"walk_police","0"
"850","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"walk_police","0"
"851","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"walk_police","0"
"852","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"walk_police","0"
"853","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"walk_police","0"
"854","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"walk_police","2.53054460322938"
"855","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"walk_police","0"
"856","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"walk_police","0"
"857","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"walk_police","0"
"858","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"walk_police","0"
"859","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"walk_police","0"
"860","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"walk_police","0"
"861","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"walk_police","0"
"862","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"walk_police","0"
"863","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"walk_police","0"
"864","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"walk_police","0"
"865","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"walk_bank","0"
"866","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"walk_bank","0"
"867","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"walk_bank","0"
"868","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"walk_bank","1.91733527321932"
"869","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"walk_bank","0"
"870","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"walk_bank","0"
"871","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"walk_bank","0"
"872","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"walk_bank","0"
"873","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"walk_bank","0"
"874","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"walk_bank","0"
"875","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"walk_bank","0"
"876","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"walk_bank","0.924797684909316"
"877","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"walk_bank","0"
"878","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"walk_bank","0"
"879","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"walk_bank","0"
"880","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"walk_bank","0"
"881","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"walk_bank","0"
"882","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"walk_bank","0"
"883","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"walk_bank","0"
"884","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"walk_bank","0"
"885","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"walk_bank","0"
"886","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"walk_bank","0"
"887","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"walk_bank","0"
"888","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"walk_bank","0"
"889","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"walk_bank","0"
"890","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"walk_bank","0"
"891","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"walk_bank","0.760549499905122"
"892","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"walk_bank","0"
"893","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"walk_bank","0"
"894","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"walk_bank","0"
"895","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"walk_bank","0"
"896","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"walk_bank","0"
"897","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"walk_post_office","0"
"898","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"walk_post_office","0"
"899","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"walk_post_office","0"
"900","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"walk_post_office","2.21224030475339"
"901","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"walk_post_office","0"
"902","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"walk_post_office","0"
"903","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"walk_post_office","0"
"904","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"walk_post_office","0"
"905","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"walk_post_office","0"
"906","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"walk_post_office","0"
"907","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"walk_post_office","0"
"908","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"walk_post_office","0.268630791266384"
"909","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"walk_post_office","0"
"910","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"walk_post_office","1.28922586079458"
"911","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"walk_post_office","1.17009300645015"
"912","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"walk_post_office","0"
"913","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"walk_post_office","0"
"914","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"walk_post_office","0"
"915","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"walk_post_office","0"
"916","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"walk_post_office","0"
"917","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"walk_post_office","0"
"918","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"walk_post_office","0.44533027760838"
"919","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"walk_post_office","0"
"920","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"walk_post_office","0"
"921","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"walk_post_office","0"
"922","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"walk_post_office","0"
"923","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"walk_post_office","0"
"924","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"walk_post_office","0"
"925","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"walk_post_office","0"
"926","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"walk_post_office","0"
"927","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"walk_post_office","0"
"928","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"walk_post_office","0"
"929","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"walk_general_store","0"
"930","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"walk_general_store","7.83916379333407"
"931","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"walk_general_store","0"
"932","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"walk_general_store","13.2848923980749"
"933","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"walk_general_store","0"
"934","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"walk_general_store","0"
"935","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"walk_general_store","0"
"936","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"walk_general_store","0"
"937","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"walk_general_store","0"
"938","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"walk_general_store","0"
"939","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"walk_general_store","0"
"940","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"walk_general_store","19.5734270802139"
"941","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"walk_general_store","0"
"942","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"walk_general_store","3.90884471952475"
"943","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"walk_general_store","4.78205511392468"
"944","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"walk_general_store","0"
"945","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"walk_general_store","0"
"946","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"walk_general_store","0"
"947","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"walk_general_store","0"
"948","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"walk_general_store","0"
"949","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"walk_general_store","0"
"950","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"walk_general_store","4.83707430724036"
"951","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"walk_general_store","0"
"952","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"walk_general_store","0"
"953","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"walk_general_store","0"
"954","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"walk_general_store","0"
"955","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"walk_general_store","12.0153231521917"
"956","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"walk_general_store","0"
"957","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"walk_general_store","0"
"958","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"walk_general_store","0"
"959","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"walk_general_store","0"
"960","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"walk_general_store","0"
"961","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"long_dist_health_unit","35.1483735960292"
"962","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"long_dist_health_unit","80.4299527995767"
"963","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"long_dist_health_unit","1.43663229510626"
"964","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"long_dist_health_unit","73.9851607033289"
"965","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"long_dist_health_unit","91.0762664356804"
"966","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"long_dist_health_unit","9.25995967940323"
"967","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"long_dist_health_unit","38.3083306689598"
"968","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"long_dist_health_unit","11.6612286281869"
"969","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"long_dist_health_unit","4.41136168049972"
"970","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"long_dist_health_unit","44.1509794956222"
"971","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"long_dist_health_unit","8.82694511600401"
"972","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"long_dist_health_unit","138.680445662755"
"973","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"long_dist_health_unit","0"
"974","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"long_dist_health_unit","112.683648587732"
"975","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"long_dist_health_unit","78.8480310482031"
"976","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"long_dist_health_unit","37.1749442680928"
"977","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"long_dist_health_unit","165.196775972025"
"978","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"long_dist_health_unit","4.37413816645399"
"979","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"long_dist_health_unit","254.711468044699"
"980","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"long_dist_health_unit","25.6884226546585"
"981","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"long_dist_health_unit","124.672150381039"
"982","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"long_dist_health_unit","1.90841075811709"
"983","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"long_dist_health_unit","18.6976761020168"
"984","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"long_dist_health_unit","22.0771611815039"
"985","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"long_dist_health_unit","11.2142428642963"
"986","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"long_dist_health_unit","0"
"987","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"long_dist_health_unit","21.6634103337485"
"988","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"long_dist_health_unit","3.16182045128446"
"989","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"long_dist_health_unit","56.9025728059941"
"990","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"long_dist_health_unit","98.2126386335281"
"991","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"long_dist_health_unit","193.66800344489"
"992","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"long_dist_health_unit","179.995009305788"
"993","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"long_dist_clinic_hospital","469.774467095312"
"994","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"long_dist_clinic_hospital","435.148501100704"
"995","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"long_dist_clinic_hospital","455.799489175545"
"996","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"long_dist_clinic_hospital","309.787049229099"
"997","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"long_dist_clinic_hospital","320.649112083581"
"998","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"long_dist_clinic_hospital","561.665479692114"
"999","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"long_dist_clinic_hospital","288.225276403921"
"1000","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"long_dist_clinic_hospital","394.781261803175"
"1001","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"long_dist_clinic_hospital","415.628629812795"
"1002","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"long_dist_clinic_hospital","607.503371292188"
"1003","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"long_dist_clinic_hospital","381.133954859397"
"1004","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"long_dist_clinic_hospital","220.959986403993"
"1005","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"long_dist_clinic_hospital","156.10801625524"
"1006","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"long_dist_clinic_hospital","774.868127838108"
"1007","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"long_dist_clinic_hospital","262.791247081756"
"1008","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"long_dist_clinic_hospital","324.864671766251"
"1009","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"long_dist_clinic_hospital","835.805652480363"
"1010","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"long_dist_clinic_hospital","153.303903454619"
"1011","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"long_dist_clinic_hospital","784.831330406573"
"1012","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"long_dist_clinic_hospital","719.844138028373"
"1013","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"long_dist_clinic_hospital","383.601800924394"
"1014","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"long_dist_clinic_hospital","539.269270580019"
"1015","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"long_dist_clinic_hospital","538.919580241469"
"1016","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"long_dist_clinic_hospital","99.5209944666842"
"1017","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"long_dist_clinic_hospital","884.604259960322"
"1018","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"long_dist_clinic_hospital","44.7018281089406"
"1019","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"long_dist_clinic_hospital","135.942087203719"
"1020","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"long_dist_clinic_hospital","350.76002081768"
"1021","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"long_dist_clinic_hospital","448.660267340705"
"1022","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"long_dist_clinic_hospital","173.218287924076"
"1023","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"long_dist_clinic_hospital","300.023819517349"
"1024","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"long_dist_clinic_hospital","635.763660904148"
"1025","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"long_dist_primary_school","14.2463972766597"
"1026","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"long_dist_primary_school","31.5249403987557"
"1027","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"long_dist_primary_school","5.87736819833605"
"1028","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"long_dist_primary_school","2.02293906002503"
"1029","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"long_dist_primary_school","3.81564986149663"
"1030","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"long_dist_primary_school","10.1519436382281"
"1031","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"long_dist_primary_school","5.43447501624999"
"1032","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"long_dist_primary_school","5.33913041489012"
"1033","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"long_dist_primary_school","4.51197962924758"
"1034","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"long_dist_primary_school","14.3156126627691"
"1035","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"long_dist_primary_school","11.5800606884351"
