"","adm1_en","adm2_en","adm3_en","variable","value"
"1580","Khyber Pakhtunkhwa","North Waziristan","Garyum","girls_primary_cr",NA
"1581","Khyber Pakhtunkhwa","North Waziristan","Ghulam Khan","girls_primary_cr",NA
"1582","Khyber Pakhtunkhwa","North Waziristan","Mir Ali","girls_primary_cr",NA
"1583","Khyber Pakhtunkhwa","North Waziristan","Miran Shah","girls_primary_cr",NA
"1584","Khyber Pakhtunkhwa","North Waziristan","Razmak","girls_primary_cr",NA
"1585","Khyber Pakhtunkhwa","North Waziristan","Shewa","girls_primary_cr",NA
"1586","Khyber Pakhtunkhwa","North Waziristan","Spinwam","girls_primary_cr",NA
"1587","Khyber Pakhtunkhwa","Nowshera","Nowshera","girls_primary_cr",0.216195954160706
"1588","Khyber Pakhtunkhwa","Nowshera","Pabbi","girls_primary_cr",0.68619588936766
"1589","Khyber Pakhtunkhwa","Orakzai","Central Orakzai","girls_primary_cr",NA
"1590","Khyber Pakhtunkhwa","Orakzai","Ismailzai","girls_primary_cr",NA
"1591","Khyber Pakhtunkhwa","Orakzai","Lower Orakzai","girls_primary_cr",NA
"1592","Khyber Pakhtunkhwa","Orakzai","Upper Orakzai","girls_primary_cr",NA
"1593","Khyber Pakhtunkhwa","Peshawar","Peshawar","girls_primary_cr",0.160043766171704
"1594","Khyber Pakhtunkhwa","Shangla","Alpuri","girls_primary_cr",1.17321864588461
"1595","Khyber Pakhtunkhwa","Shangla","Bisham","girls_primary_cr",3.99427623280996
"1596","Khyber Pakhtunkhwa","Shangla","Chiksar","girls_primary_cr",2.12012345250649
"1597","Khyber Pakhtunkhwa","Shangla","Martung","girls_primary_cr",5.9529810097561
"1598","Khyber Pakhtunkhwa","Shangla","Puran","girls_primary_cr",0.57709772018477
"1599","Khyber Pakhtunkhwa","South Waziristan","Birmal","girls_primary_cr",NA
"1600","Khyber Pakhtunkhwa","South Waziristan","Ladha","girls_primary_cr",NA
"1601","Khyber Pakhtunkhwa","South Waziristan","Makin","girls_primary_cr",NA
"1602","Khyber Pakhtunkhwa","South Waziristan","Sararogha","girls_primary_cr",NA
"1603","Khyber Pakhtunkhwa","South Waziristan","Serwekai","girls_primary_cr",NA
"1604","Khyber Pakhtunkhwa","South Waziristan","Tiarza","girls_primary_cr",NA
"1605","Khyber Pakhtunkhwa","South Waziristan","Toi Khulla","girls_primary_cr",NA
"1606","Khyber Pakhtunkhwa","South Waziristan","Wana","girls_primary_cr",NA
"1607","Khyber Pakhtunkhwa","Swabi","Lahor","girls_primary_cr",0.396868121527564
"1608","Khyber Pakhtunkhwa","Swabi","Swabi","girls_primary_cr",0.358678888198969
"1609","Khyber Pakhtunkhwa","Swabi","Topi","girls_primary_cr",0.456514080994959
"1610","Khyber Pakhtunkhwa","Swat","Babuzai","girls_primary_cr",0.798508101949403
"1611","Khyber Pakhtunkhwa","Swat","Bahrain","girls_primary_cr",1.34307493470796
"1612","Khyber Pakhtunkhwa","Swat","Barikot","girls_primary_cr",2.28338711631032
"1613","Khyber Pakhtunkhwa","Swat","Charbagh","girls_primary_cr",1.83951948190561
"1614","Khyber Pakhtunkhwa","Swat","Kabal","girls_primary_cr",0.862213119398963
"1615","Khyber Pakhtunkhwa","Swat","Kalam","girls_primary_cr",3.05903892352627
"1616","Khyber Pakhtunkhwa","Swat","Khwazakhela","girls_primary_cr",1.16449887625791
"1617","Khyber Pakhtunkhwa","Swat","Matta Khararai","girls_primary_cr",1.26247758655063
"1618","Khyber Pakhtunkhwa","Swat","Matta Sebujni","girls_primary_cr",1.29613619894723
"1619","Khyber Pakhtunkhwa","Tank","Tank","girls_primary_cr",0.425283824839896
"1620","Khyber Pakhtunkhwa","Tor Ghar","Tor Ghar","girls_primary_cr",1.07147892809113
"1621","Khyber Pakhtunkhwa","Upper Dir","Barawal","girls_primary_cr",2.16802165882966
"1622","Khyber Pakhtunkhwa","Upper Dir","Dir","girls_primary_cr",0.618276876092708
"1623","Khyber Pakhtunkhwa","Upper Dir","Kalkot","girls_primary_cr",11.0456811523973
"1624","Khyber Pakhtunkhwa","Upper Dir","Wari","girls_primary_cr",0.695639940493048
"1625","Khyber Pakhtunkhwa","Abbottabad","Abbottabad","girls_middle_cr",0.304631287998576
"1626","Khyber Pakhtunkhwa","Bajaur","Bar Chamarkand","girls_middle_cr",NA
"1627","Khyber Pakhtunkhwa","Bajaur","Barang","girls_middle_cr",NA
"1628","Khyber Pakhtunkhwa","Bajaur","Khar","girls_middle_cr",NA
"1629","Khyber Pakhtunkhwa","Bajaur","Mamund","girls_middle_cr",NA
"1630","Khyber Pakhtunkhwa","Bajaur","Nawagai","girls_middle_cr",NA
"1631","Khyber Pakhtunkhwa","Bajaur","Salarzai Tehsil","girls_middle_cr",NA
"1632","Khyber Pakhtunkhwa","Bajaur","Utman Khel Tehsil","girls_middle_cr",NA
"1633","Khyber Pakhtunkhwa","Bannu","Bannu","girls_middle_cr",0.382225583197825
"1634","Khyber Pakhtunkhwa","Bannu","Domel","girls_middle_cr",0.799424521225457
"1635","Khyber Pakhtunkhwa","Batagram","Alai","girls_middle_cr",11.7691358740741
"1636","Khyber Pakhtunkhwa","Batagram","Batagram","girls_middle_cr",1.25069070444519
"1637","Khyber Pakhtunkhwa","Buner","Chagharzai","girls_middle_cr",5.90345909245283
"1638","Khyber Pakhtunkhwa","Buner","Chamla","girls_middle_cr",4.70835974984127
"1639","Khyber Pakhtunkhwa","Buner","Daggar","girls_middle_cr",11.1625200562682
"1640","Khyber Pakhtunkhwa","Buner","Gagra","girls_middle_cr",7.6659067006079
"1641","Khyber Pakhtunkhwa","Buner","Pir Baba/ Gadaizi","girls_middle_cr",10.6204916273224
"1642","Khyber Pakhtunkhwa","Buner","Totalai","girls_middle_cr",5.89131941232639
"1643","Khyber Pakhtunkhwa","Charsadda","Charsadda","girls_middle_cr",0.968675597275862
"1644","Khyber Pakhtunkhwa","Charsadda","Tangi","girls_middle_cr",4.39833277637615
"1645","Khyber Pakhtunkhwa","Chitral","Chitral","girls_middle_cr",1.91411852776198
"1646","Khyber Pakhtunkhwa","Chitral","Mastuj","girls_middle_cr",2.15129577764007
"1647","Khyber Pakhtunkhwa","Dera Ismail Khan","Daraban","girls_middle_cr",7.47186142857143
"1648","Khyber Pakhtunkhwa","Dera Ismail Khan","Dera Ismail Khan","girls_middle_cr",0.776337739449165
"1649","Khyber Pakhtunkhwa","Dera Ismail Khan","Kulachi","girls_middle_cr",5.91121989542484
"1650","Khyber Pakhtunkhwa","Dera Ismail Khan","Paharpur","girls_middle_cr",1.03175022893636
"1651","Khyber Pakhtunkhwa","FR Bannu","Wazir","girls_middle_cr",NA
"1652","Khyber Pakhtunkhwa","FR Dera Ismail Khan","Drazanda","girls_middle_cr",NA
"1653","Khyber Pakhtunkhwa","FR Kohat","Darra Adam Khel","girls_middle_cr",NA
"1654","Khyber Pakhtunkhwa","FR Lakki Marwat","Bettani","girls_middle_cr",NA
"1655","Khyber Pakhtunkhwa","FR Peshawar","Hassan Khel","girls_middle_cr",NA
"1656","Khyber Pakhtunkhwa","FR Tank","Jandola","girls_middle_cr",NA
"1657","Khyber Pakhtunkhwa","Hangu","Hangu","girls_middle_cr",3.06171402331496
"1658","Khyber Pakhtunkhwa","Hangu","Tall","girls_middle_cr",6.36413043478261
"1659","Khyber Pakhtunkhwa","Haripur","Ghazi","girls_middle_cr",4.33967391803183
"1660","Khyber Pakhtunkhwa","Haripur","Haripur","girls_middle_cr",0.599298179856369
"1661","Khyber Pakhtunkhwa","Karak","Banda Daud Shah","girls_middle_cr",8.58852688456091
"1662","Khyber Pakhtunkhwa","Karak","Karak","girls_middle_cr",2.85003324128015
"1663","Khyber Pakhtunkhwa","Karak","Takht E Nasrati","girls_middle_cr",2.23176497593561
"1664","Khyber Pakhtunkhwa","Khyber","Bara","girls_middle_cr",NA
"1665","Khyber Pakhtunkhwa","Khyber","Jamrud","girls_middle_cr",NA
"1666","Khyber Pakhtunkhwa","Khyber","Landi Kotal","girls_middle_cr",NA
"1667","Khyber Pakhtunkhwa","Kohat","Kohat","girls_middle_cr",1.53499821486252
"1668","Khyber Pakhtunkhwa","Kohat","Lachi","girls_middle_cr",2.36118490891585
"1669","Khyber Pakhtunkhwa","Kohistan","Dassu","girls_middle_cr",5.3333335
"1670","Khyber Pakhtunkhwa","Kohistan","Palas","girls_middle_cr",1.19584239738562
"1671","Khyber Pakhtunkhwa","Kohistan","Pattan","girls_middle_cr",NA
"1672","Khyber Pakhtunkhwa","Kurram","Central Kurram","girls_middle_cr",NA
"1673","Khyber Pakhtunkhwa","Kurram","Lower Kurram","girls_middle_cr",NA
"1674","Khyber Pakhtunkhwa","Kurram","Upper Kurram","girls_middle_cr",NA
"1675","Khyber Pakhtunkhwa","Lakki Marwat","Lakki Marwat","girls_middle_cr",0.825490106867917
"1676","Khyber Pakhtunkhwa","Lakki Marwat","Sarai Naurang","girls_middle_cr",2.11483439882422
"1677","Khyber Pakhtunkhwa","Lower Dir","Samar Bagh","girls_middle_cr",3.79954454722866
"1678","Khyber Pakhtunkhwa","Lower Dir","Timergara","girls_middle_cr",1.42521698765005
"1679","Khyber Pakhtunkhwa","Malakand PA","Sam Ranizai","girls_middle_cr",2.87393951453269
"1680","Khyber Pakhtunkhwa","Malakand PA","Swat Ranizai","girls_middle_cr",3.8447923648673
"1681","Khyber Pakhtunkhwa","Mansehra","Balakot","girls_middle_cr",1.80135489062347
"1682","Khyber Pakhtunkhwa","Mansehra","Mansehra","girls_middle_cr",0.637819057558503
"1683","Khyber Pakhtunkhwa","Mansehra","Oghi","girls_middle_cr",2.63678804505135
"1684","Khyber Pakhtunkhwa","Mardan","Katlang","girls_middle_cr",3.56024528484848
"1685","Khyber Pakhtunkhwa","Mardan","Mardan","girls_middle_cr",1.10518756843749
"1686","Khyber Pakhtunkhwa","Mardan","Takht Bhai","girls_middle_cr",1.32420882222993
"1687","Khyber Pakhtunkhwa","Mohmand","Ambar Utman Khel","girls_middle_cr",NA
"1688","Khyber Pakhtunkhwa","Mohmand","Halimzai","girls_middle_cr",NA
"1689","Khyber Pakhtunkhwa","Mohmand","Pindiali","girls_middle_cr",NA
"1690","Khyber Pakhtunkhwa","Mohmand","Prang Ghar","girls_middle_cr",NA
"1691","Khyber Pakhtunkhwa","Mohmand","Safi","girls_middle_cr",NA
"1692","Khyber Pakhtunkhwa","Mohmand","Upper Momand","girls_middle_cr",NA
"1693","Khyber Pakhtunkhwa","Mohmand","Yaka Ghund","girls_middle_cr",NA
"1694","Khyber Pakhtunkhwa","North Waziristan","Data Khel","girls_middle_cr",NA
"1695","Khyber Pakhtunkhwa","North Waziristan","Dossali","girls_middle_cr",NA
"1696","Khyber Pakhtunkhwa","North Waziristan","Garyum","girls_middle_cr",NA
"1697","Khyber Pakhtunkhwa","North Waziristan","Ghulam Khan","girls_middle_cr",NA
"1698","Khyber Pakhtunkhwa","North Waziristan","Mir Ali","girls_middle_cr",NA
"1699","Khyber Pakhtunkhwa","North Waziristan","Miran Shah","girls_middle_cr",NA
"1700","Khyber Pakhtunkhwa","North Waziristan","Razmak","girls_middle_cr",NA
"1701","Khyber Pakhtunkhwa","North Waziristan","Shewa","girls_middle_cr",NA
"1702","Khyber Pakhtunkhwa","North Waziristan","Spinwam","girls_middle_cr",NA
"1703","Khyber Pakhtunkhwa","Nowshera","Nowshera","girls_middle_cr",1.33700781790293
"1704","Khyber Pakhtunkhwa","Nowshera","Pabbi","girls_middle_cr",4.64277421290643
"1705","Khyber Pakhtunkhwa","Orakzai","Central Orakzai","girls_middle_cr",NA
"1706","Khyber Pakhtunkhwa","Orakzai","Ismailzai","girls_middle_cr",NA
"1707","Khyber Pakhtunkhwa","Orakzai","Lower Orakzai","girls_middle_cr",NA
"1708","Khyber Pakhtunkhwa","Orakzai","Upper Orakzai","girls_middle_cr",NA
"1709","Khyber Pakhtunkhwa","Peshawar","Peshawar","girls_middle_cr",0.680875555453972
"1710","Khyber Pakhtunkhwa","Shangla","Alpuri","girls_middle_cr",18.6510677635468
"1711","Khyber Pakhtunkhwa","Shangla","Bisham","girls_middle_cr",3.40495503040541
"1712","Khyber Pakhtunkhwa","Shangla","Chiksar","girls_middle_cr",NA
"1713","Khyber Pakhtunkhwa","Shangla","Martung","girls_middle_cr",2.5
"1714","Khyber Pakhtunkhwa","Shangla","Puran","girls_middle_cr",3.08064364191315
"1715","Khyber Pakhtunkhwa","South Waziristan","Birmal","girls_middle_cr",NA
"1716","Khyber Pakhtunkhwa","South Waziristan","Ladha","girls_middle_cr",NA
"1717","Khyber Pakhtunkhwa","South Waziristan","Makin","girls_middle_cr",NA
"1718","Khyber Pakhtunkhwa","South Waziristan","Sararogha","girls_middle_cr",NA
"1719","Khyber Pakhtunkhwa","South Waziristan","Serwekai","girls_middle_cr",NA
"1720","Khyber Pakhtunkhwa","South Waziristan","Tiarza","girls_middle_cr",NA
"1721","Khyber Pakhtunkhwa","South Waziristan","Toi Khulla","girls_middle_cr",NA
"1722","Khyber Pakhtunkhwa","South Waziristan","Wana","girls_middle_cr",NA
"1723","Khyber Pakhtunkhwa","Swabi","Lahor","girls_middle_cr",3.26708122857933
"1724","Khyber Pakhtunkhwa","Swabi","Swabi","girls_middle_cr",2.02620231359556
"1725","Khyber Pakhtunkhwa","Swabi","Topi","girls_middle_cr",3.5592137318139
"1726","Khyber Pakhtunkhwa","Swat","Babuzai","girls_middle_cr",4.32618796192182
"1727","Khyber Pakhtunkhwa","Swat","Bahrain","girls_middle_cr",10.8563833271277
"1728","Khyber Pakhtunkhwa","Swat","Barikot","girls_middle_cr",8.76584667988738
"1729","Khyber Pakhtunkhwa","Swat","Charbagh","girls_middle_cr",4.15531219038929
"1730","Khyber Pakhtunkhwa","Swat","Kabal","girls_middle_cr",7.8425577834681
"1731","Khyber Pakhtunkhwa","Swat","Kalam","girls_middle_cr",9
"1732","Khyber Pakhtunkhwa","Swat","Khwazakhela","girls_middle_cr",5.81762842496343
"1733","Khyber Pakhtunkhwa","Swat","Matta Khararai","girls_middle_cr",10.2848491773309
"1734","Khyber Pakhtunkhwa","Swat","Matta Sebujni","girls_middle_cr",0.91374269005848
"1735","Khyber Pakhtunkhwa","Tank","Tank","girls_middle_cr",1.85342624394599
"1736","Khyber Pakhtunkhwa","Tor Ghar","Tor Ghar","girls_middle_cr",NA
"1737","Khyber Pakhtunkhwa","Upper Dir","Barawal","girls_middle_cr",16.6776150255474
"1738","Khyber Pakhtunkhwa","Upper Dir","Dir","girls_middle_cr",4.72891160892033
"1739","Khyber Pakhtunkhwa","Upper Dir","Kalkot","girls_middle_cr",NA
"1740","Khyber Pakhtunkhwa","Upper Dir","Wari","girls_middle_cr",4.13980061118709
"1741","Khyber Pakhtunkhwa","Abbottabad","Abbottabad","girls_high_cr",0.984028077865721
"1742","Khyber Pakhtunkhwa","Bajaur","Bar Chamarkand","girls_high_cr",NA
"1743","Khyber Pakhtunkhwa","Bajaur","Barang","girls_high_cr",NA
"1744","Khyber Pakhtunkhwa","Bajaur","Khar","girls_high_cr",NA
"1745","Khyber Pakhtunkhwa","Bajaur","Mamund","girls_high_cr",NA
"1746","Khyber Pakhtunkhwa","Bajaur","Nawagai","girls_high_cr",NA
"1747","Khyber Pakhtunkhwa","Bajaur","Salarzai Tehsil","girls_high_cr",NA
"1748","Khyber Pakhtunkhwa","Bajaur","Utman Khel Tehsil","girls_high_cr",NA
"1749","Khyber Pakhtunkhwa","Bannu","Bannu","girls_high_cr",1.01698474063614
"1750","Khyber Pakhtunkhwa","Bannu","Domel","girls_high_cr",3.81086653533333
"1751","Khyber Pakhtunkhwa","Batagram","Alai","girls_high_cr",NA
"1752","Khyber Pakhtunkhwa","Batagram","Batagram","girls_high_cr",7.01508570758929
"1753","Khyber Pakhtunkhwa","Buner","Chagharzai","girls_high_cr",17.25
"1754","Khyber Pakhtunkhwa","Buner","Chamla","girls_high_cr",9.32216307527827
"1755","Khyber Pakhtunkhwa","Buner","Daggar","girls_high_cr",14.3350450708869
"1756","Khyber Pakhtunkhwa","Buner","Gagra","girls_high_cr",10.8260217769444
"1757","Khyber Pakhtunkhwa","Buner","Pir Baba/ Gadaizi","girls_high_cr",18.1294239803922
"1758","Khyber Pakhtunkhwa","Buner","Totalai","girls_high_cr",9.11267194881334
"1759","Khyber Pakhtunkhwa","Charsadda","Charsadda","girls_high_cr",2.03871358420332
"1760","Khyber Pakhtunkhwa","Charsadda","Tangi","girls_high_cr",4.78477418573143
"1761","Khyber Pakhtunkhwa","Chitral","Chitral","girls_high_cr",4.79046923791244
"1762","Khyber Pakhtunkhwa","Chitral","Mastuj","girls_high_cr",6.61688947078819
"1763","Khyber Pakhtunkhwa","Dera Ismail Khan","Daraban","girls_high_cr",5.74601598056426
"1764","Khyber Pakhtunkhwa","Dera Ismail Khan","Dera Ismail Khan","girls_high_cr",1.58628117979716
"1765","Khyber Pakhtunkhwa","Dera Ismail Khan","Kulachi","girls_high_cr",15.732864819788
"1766","Khyber Pakhtunkhwa","Dera Ismail Khan","Paharpur","girls_high_cr",3.97241532873374
"1767","Khyber Pakhtunkhwa","FR Bannu","Wazir","girls_high_cr",NA
"1768","Khyber Pakhtunkhwa","FR Dera Ismail Khan","Drazanda","girls_high_cr",NA
"1769","Khyber Pakhtunkhwa","FR Kohat","Darra Adam Khel","girls_high_cr",NA
"1770","Khyber Pakhtunkhwa","FR Lakki Marwat","Bettani","girls_high_cr",NA
"1771","Khyber Pakhtunkhwa","FR Peshawar","Hassan Khel","girls_high_cr",NA
"1772","Khyber Pakhtunkhwa","FR Tank","Jandola","girls_high_cr",NA
"1773","Khyber Pakhtunkhwa","Hangu","Hangu","girls_high_cr",6.33246284858614
"1774","Khyber Pakhtunkhwa","Hangu","Tall","girls_high_cr",17.3959071544828
"1775","Khyber Pakhtunkhwa","Haripur","Ghazi","girls_high_cr",18.2109030354947
"1776","Khyber Pakhtunkhwa","Haripur","Haripur","girls_high_cr",1.0608576855914
"1777","Khyber Pakhtunkhwa","Karak","Banda Daud Shah","girls_high_cr",9.71826645594238
"1778","Khyber Pakhtunkhwa","Karak","Karak","girls_high_cr",4.26128346021718
"1779","Khyber Pakhtunkhwa","Karak","Takht E Nasrati","girls_high_cr",3.84317724904293
"1780","Khyber Pakhtunkhwa","Khyber","Bara","girls_high_cr",NA
"1781","Khyber Pakhtunkhwa","Khyber","Jamrud","girls_high_cr",NA
"1782","Khyber Pakhtunkhwa","Khyber","Landi Kotal","girls_high_cr",NA
"1783","Khyber Pakhtunkhwa","Kohat","Kohat","girls_high_cr",1.99347977015197
"1784","Khyber Pakhtunkhwa","Kohat","Lachi","girls_high_cr",9.35557553513182
"1785","Khyber Pakhtunkhwa","Kohistan","Dassu","girls_high_cr",19.4
"1786","Khyber Pakhtunkhwa","Kohistan","Palas","girls_high_cr",NA
"1787","Khyber Pakhtunkhwa","Kohistan","Pattan","girls_high_cr",NA
"1788","Khyber Pakhtunkhwa","Kurram","Central Kurram","girls_high_cr",NA
"1789","Khyber Pakhtunkhwa","Kurram","Lower Kurram","girls_high_cr",NA
"1790","Khyber Pakhtunkhwa","Kurram","Upper Kurram","girls_high_cr",NA
"1791","Khyber Pakhtunkhwa","Lakki Marwat","Lakki Marwat","girls_high_cr",3.60890936680701
"1792","Khyber Pakhtunkhwa","Lakki Marwat","Sarai Naurang","girls_high_cr",10.3450967941083
"1793","Khyber Pakhtunkhwa","Lower Dir","Samar Bagh","girls_high_cr",6.42390159610305
"1794","Khyber Pakhtunkhwa","Lower Dir","Timergara","girls_high_cr",2.10397841857971
"1795","Khyber Pakhtunkhwa","Malakand PA","Sam Ranizai","girls_high_cr",6.6464209734891
"1796","Khyber Pakhtunkhwa","Malakand PA","Swat Ranizai","girls_high_cr",3.76850861497911
"1797","Khyber Pakhtunkhwa","Mansehra","Balakot","girls_high_cr",2.17931804097076
"1798","Khyber Pakhtunkhwa","Mansehra","Mansehra","girls_high_cr",1.40948922528617
"1799","Khyber Pakhtunkhwa","Mansehra","Oghi","girls_high_cr",10.5846374265148
"1800","Khyber Pakhtunkhwa","Mardan","Katlang","girls_high_cr",7.47190728531172
"1801","Khyber Pakhtunkhwa","Mardan","Mardan","girls_high_cr",1.47635490077937
"1802","Khyber Pakhtunkhwa","Mardan","Takht Bhai","girls_high_cr",3.22240690789081
"1803","Khyber Pakhtunkhwa","Mohmand","Ambar Utman Khel","girls_high_cr",NA
"1804","Khyber Pakhtunkhwa","Mohmand","Halimzai","girls_high_cr",NA
"1805","Khyber Pakhtunkhwa","Mohmand","Pindiali","girls_high_cr",NA
"1806","Khyber Pakhtunkhwa","Mohmand","Prang Ghar","girls_high_cr",NA
"1807","Khyber Pakhtunkhwa","Mohmand","Safi","girls_high_cr",NA
"1808","Khyber Pakhtunkhwa","Mohmand","Upper Momand","girls_high_cr",NA
"1809","Khyber Pakhtunkhwa","Mohmand","Yaka Ghund","girls_high_cr",NA
"1810","Khyber Pakhtunkhwa","North Waziristan","Data Khel","girls_high_cr",NA
"1811","Khyber Pakhtunkhwa","North Waziristan","Dossali","girls_high_cr",NA
"1812","Khyber Pakhtunkhwa","North Waziristan","Garyum","girls_high_cr",NA
"1813","Khyber Pakhtunkhwa","North Waziristan","Ghulam Khan","girls_high_cr",NA
"1814","Khyber Pakhtunkhwa","North Waziristan","Mir Ali","girls_high_cr",NA
"1815","Khyber Pakhtunkhwa","North Waziristan","Miran Shah","girls_high_cr",NA
"1816","Khyber Pakhtunkhwa","North Waziristan","Razmak","girls_high_cr",NA
"1817","Khyber Pakhtunkhwa","North Waziristan","Shewa","girls_high_cr",NA
"1818","Khyber Pakhtunkhwa","North Waziristan","Spinwam","girls_high_cr",NA
"1819","Khyber Pakhtunkhwa","Nowshera","Nowshera","girls_high_cr",2.28305091955036
"1820","Khyber Pakhtunkhwa","Nowshera","Pabbi","girls_high_cr",4.48195319180266
"1821","Khyber Pakhtunkhwa","Orakzai","Central Orakzai","girls_high_cr",NA
"1822","Khyber Pakhtunkhwa","Orakzai","Ismailzai","girls_high_cr",NA
"1823","Khyber Pakhtunkhwa","Orakzai","Lower Orakzai","girls_high_cr",NA
"1824","Khyber Pakhtunkhwa","Orakzai","Upper Orakzai","girls_high_cr",NA
"1825","Khyber Pakhtunkhwa","Peshawar","Peshawar","girls_high_cr",0.991069754098201
"1826","Khyber Pakhtunkhwa","Shangla","Alpuri","girls_high_cr",13.9780597808687
"1827","Khyber Pakhtunkhwa","Shangla","Bisham","girls_high_cr",NA
"1828","Khyber Pakhtunkhwa","Shangla","Chiksar","girls_high_cr",37.599998
"1829","Khyber Pakhtunkhwa","Shangla","Martung","girls_high_cr",NA
"1830","Khyber Pakhtunkhwa","Shangla","Puran","girls_high_cr",6.1578946
"1831","Khyber Pakhtunkhwa","South Waziristan","Birmal","girls_high_cr",NA
"1832","Khyber Pakhtunkhwa","South Waziristan","Ladha","girls_high_cr",NA
"1833","Khyber Pakhtunkhwa","South Waziristan","Makin","girls_high_cr",NA
"1834","Khyber Pakhtunkhwa","South Waziristan","Sararogha","girls_high_cr",NA
"1835","Khyber Pakhtunkhwa","South Waziristan","Serwekai","girls_high_cr",NA
"1836","Khyber Pakhtunkhwa","South Waziristan","Tiarza","girls_high_cr",NA
"1837","Khyber Pakhtunkhwa","South Waziristan","Toi Khulla","girls_high_cr",NA
"1838","Khyber Pakhtunkhwa","South Waziristan","Wana","girls_high_cr",NA
"1839","Khyber Pakhtunkhwa","Swabi","Lahor","girls_high_cr",3.51965355645745
"1840","Khyber Pakhtunkhwa","Swabi","Swabi","girls_high_cr",2.21362728479407
"1841","Khyber Pakhtunkhwa","Swabi","Topi","girls_high_cr",4.0628200062917
"1842","Khyber Pakhtunkhwa","Swat","Babuzai","girls_high_cr",4.19240961835145
"1843","Khyber Pakhtunkhwa","Swat","Bahrain","girls_high_cr",27.7422285617284
"1844","Khyber Pakhtunkhwa","Swat","Barikot","girls_high_cr",16.3127994839779
"1845","Khyber Pakhtunkhwa","Swat","Charbagh","girls_high_cr",NA
"1846","Khyber Pakhtunkhwa","Swat","Kabal","girls_high_cr",8.31874008301833
"1847","Khyber Pakhtunkhwa","Swat","Kalam","girls_high_cr",22.5
"1848","Khyber Pakhtunkhwa","Swat","Khwazakhela","girls_high_cr",25.8750586948555
"1849","Khyber Pakhtunkhwa","Swat","Matta Khararai","girls_high_cr",15.4429440866242
"1850","Khyber Pakhtunkhwa","Swat","Matta Sebujni","girls_high_cr",87.333336
"1851","Khyber Pakhtunkhwa","Tank","Tank","girls_high_cr",5.27506167902242
"1852","Khyber Pakhtunkhwa","Tor Ghar","Tor Ghar","girls_high_cr",NA
"1853","Khyber Pakhtunkhwa","Upper Dir","Barawal","girls_high_cr",24.875655511236
"1854","Khyber Pakhtunkhwa","Upper Dir","Dir","girls_high_cr",11.9601861664485
"1855","Khyber Pakhtunkhwa","Upper Dir","Kalkot","girls_high_cr",NA
"1856","Khyber Pakhtunkhwa","Upper Dir","Wari","girls_high_cr",18.7071243614458
"1857","Khyber Pakhtunkhwa","Abbottabad","Abbottabad","boys_primary_cr",0.0447224807865523
"1858","Khyber Pakhtunkhwa","Bajaur","Bar Chamarkand","boys_primary_cr",NA
"1859","Khyber Pakhtunkhwa","Bajaur","Barang","boys_primary_cr",NA
"1860","Khyber Pakhtunkhwa","Bajaur","Khar","boys_primary_cr",NA
"1861","Khyber Pakhtunkhwa","Bajaur","Mamund","boys_primary_cr",NA
"1862","Khyber Pakhtunkhwa","Bajaur","Nawagai","boys_primary_cr",NA
"1863","Khyber Pakhtunkhwa","Bajaur","Salarzai Tehsil","boys_primary_cr",NA
"1864","Khyber Pakhtunkhwa","Bajaur","Utman Khel Tehsil","boys_primary_cr",NA
"1865","Khyber Pakhtunkhwa","Bannu","Bannu","boys_primary_cr",0.100800705174043
"1866","Khyber Pakhtunkhwa","Bannu","Domel","boys_primary_cr",0.183246646433299
"1867","Khyber Pakhtunkhwa","Batagram","Alai","boys_primary_cr",0.269228738666751
"1868","Khyber Pakhtunkhwa","Batagram","Batagram","boys_primary_cr",0.154049807734611
"1869","Khyber Pakhtunkhwa","Buner","Chagharzai","boys_primary_cr",0.939267207208517
"1870","Khyber Pakhtunkhwa","Buner","Chamla","boys_primary_cr",0.473811630070708
"1871","Khyber Pakhtunkhwa","Buner","Daggar","boys_primary_cr",1.02366893207912
"1872","Khyber Pakhtunkhwa","Buner","Gagra","boys_primary_cr",1.12280877535817
"1873","Khyber Pakhtunkhwa","Buner","Pir Baba/ Gadaizi","boys_primary_cr",1.0603562405709
"1874","Khyber Pakhtunkhwa","Buner","Totalai","boys_primary_cr",1.0165202934257
"1875","Khyber Pakhtunkhwa","Charsadda","Charsadda","boys_primary_cr",0.113678415333743
"1876","Khyber Pakhtunkhwa","Charsadda","Tangi","boys_primary_cr",0.476117151201099
"1877","Khyber Pakhtunkhwa","Chitral","Chitral","boys_primary_cr",0.196389689034183
"1878","Khyber Pakhtunkhwa","Chitral","Mastuj","boys_primary_cr",0.189582042889611
"1879","Khyber Pakhtunkhwa","Dera Ismail Khan","Daraban","boys_primary_cr",0.336645602338293
"1880","Khyber Pakhtunkhwa","Dera Ismail Khan","Dera Ismail Khan","boys_primary_cr",0.123580630691713
"1881","Khyber Pakhtunkhwa","Dera Ismail Khan","Kulachi","boys_primary_cr",0.722331639160744
"1882","Khyber Pakhtunkhwa","Dera Ismail Khan","Paharpur","boys_primary_cr",0.226130154106943
"1883","Khyber Pakhtunkhwa","FR Bannu","Wazir","boys_primary_cr",22
"1884","Khyber Pakhtunkhwa","FR Dera Ismail Khan","Drazanda","boys_primary_cr",NA
"1885","Khyber Pakhtunkhwa","FR Kohat","Darra Adam Khel","boys_primary_cr",NA
